recipe_id,ingredients,
6407,"300ml beef stock, home-made or shop-bought",
6407,2 tbsp flat-leaf parsley leaves,
6407,150ml soured cream,
6470,2l veg or ham stock,
6470,150g red lentils,
6470,"6 carrots, finely chopped",
6470,"2 medium leeks, sliced (300g)",
6470,"small handful chopped parsley, to serve",
6476,175g unsalted butter,
6476,450g caster sugar,
6476,75g sweetened condensed milk,
6481,1 tbsp unsalted butter,
6481,1 medium onion,
6481,"400g medium potatoes (about 2), peeled and cut into 1cm cubes",
6481,250g smoked haddock,
6481,250ml whole milk,
6481,"½ small bunch of parsley or chives, finely chopped",
6773,300g self-raising flour,
6773,2 tbsp caster sugar,
6773,1 tsp ground cinnamon,
6773,"100g butter, melted, plus extra for greasing",
6773,2 egg yolks,
6773,"200ml milk, plus extra for glazing",
6773,1 tsp ground cinnamon,
6773,55g light brown soft sugar,
6773,2 tbsp caster sugar,
6773,"1 tbsp butter, melted",
6773,60g icing sugar,
6773,"1 tbsp cream cheese, softened",
6773,"½ tbsp butter, softened",
6773,½ tsp vanilla essence,
7008,150g digestive biscuits (about 10),
7008,1 tbsp caster sugar,
7008,"45g butter, melted, plus extra for the tin",
7008,150g dark chocolate,
7008,120ml double cream,
7008,2 tsp cocoa powder,
7008,200g full-fat cream cheese,
7008,115g caster sugar,
7110,"100g butter, plus extra to grease",
7110,"100g dark chocolate, chopped",
7110,150g light brown soft sugar,
7110,3 large eggs,
7110,½ tsp vanilla extract,
7110,50g plain flour,
7110,"single cream, to serve",
7129,"450g fruit, chopped into 1cm chunks (we used 400g Bramley apples and 50g fresh blackberries)",
7129,75g granulated sugar,
7129,"50g butter, cold and cubed",
7129,100g plain flour,
7129,50g demerara sugar,
7352,"150g plain flour, plus extra for dusting",
7352,"100g butter, chilled and cubed",
7352,"50g caster sugar, plus 1 tbsp for sprinkling",
7381,75g wholemeal flour,
7381,1 tsp baking powder,
7381,75g porridge oats,
7381,50g caster sugar,
7381,75g butter,
7381,1 tbsp golden syrup,
7381,2 tbsp milk,
7773,250g plain flour,
7773,75g caster sugar,
7773,"175g butter, softened",
7773,100g butter or margarine,
7773,100g light muscovado sugar,
7773,2 x 397g cans condensed milk,
7773,"200g plain or milk chocolate, broken into pieces",
7859,125g plain flour,
7859,25g cocoa powder,
7859,1 tsp baking powder,
7859,1 large egg,
7859,60g caster sugar,
7859,2 tbsp vegetable oil,
7859,100ml whole milk,
7859,50g chocolate chips (optional),
7859,100g icing sugar,
7883,"115g butter, cut into small pieces, plus extra for greasing",
7883,225g self-raising flour,
7883,115g demerara sugar,
7883,"100g desiccated coconut, plus extra for sprinkling",
7883,"2 large eggs, lightly beaten",
7883,4 tbsp milk,
7908,170g caster sugar,
7908,"170g butter or margarine, plus extra to grease",
7908,3 large eggs,
7908,170g self-raising flour,
7908,1 ½ tsp baking powder,
7908,1 tbsp instant coffee (add more if you like it strong) dissolved in 1 tbsp hot water,
7908,225g icing sugar,
7908,100g butter or margarine,
7908,1 ½ tbsp instant coffee dissolved in 1 tbsp hot water,
7908,strawberry jam (optional),
7908,"walnuts or cherries, to decorate (optional)",
7935,"butter, to grease",
7935,2 large eggs,
7935,"50g caster sugar, plus extra 2 tbsp to dust",
7935,"50g self-raising flour, sieved",
7935,100g strawberry jam,
7975,175g self-raising flour,
7975,2 tbsp cocoa powder,
7975,1 tsp bicarbonate of soda,
7975,150g caster sugar,
7975,2 tbsp golden syrup,
7975,"2 large eggs, lightly beaten",
7975,"150ml sunflower oil, plus extra to grease",
7975,150ml semi-skimmed milk,
7975,100g unsalted butter,
7975,225g icing sugar,
7975,40g cocoa powder,
7975,2 ½ tbsp milk (a little more if needed),
8066,2 aubergines,
8066,1 tbsp extra-virgin olive oil,
8066,2 pieces lavash bread or pitta bread,
8066,"175g cherry plum tomato, halved or quartered",
8066,4 large handfuls salad leaves,
8066,"2 shallots, thinly sliced",
8066,50g hard goat's cheese,
8066,3 tbsp balsamic vinegar,
8066,2 tbsp extra-virgin olive oil,
8066,"1 large handful mint leaves, finely chopped",
8066,"1 red chilli, seeds removed, finely chopped",
8066,"1 shallot, finely chopped",
8067,100g dried thin rice noodle,
8067,"1 red chilli, seeds removed, thinly sliced",
8067,"2 carrots, shredded",
8067,"1 small red onion, thinly sliced into half moons",
8067,"handful coriander leaves, roughly chopped",
8067,"handful mint leaves, roughly chopped",
8067,cooking oil spray,
8067,500g turkey mince,
8067,2 tbsp fish sauce,
8067,2 tbsp light brown sugar,
8067,juice 4 limes,
8067,"1 garlic clove, crushed",
8068,"100g butter, melted, plus a little extra for greasing",
8068,200g gluten-free plain flour,
8068,50g buckwheat flour,
8068,140g golden caster sugar,
8068,50g cocoa,
8068,1 tbsp gluten-free baking powder,
8068,2 tsp xanthan gum,
8068,"4 tbsp milky coffee, made in a mug as if you're going to drink it",
8068,3 large eggs,
8068,150ml milk,
8068,"100g milk chocolate, broken into chunks",
8068,"vanilla ice cream or single cream, to serve",
8068,200g light muscovado sugar,
8068,25g cocoa,
8069,150ml double cream,
8069,200g good-quality dark chocolate,
8069,100ml strong coffee,
8069,4 tbsp brandy (optional),
8069,"vanilla ice cream, to serve",
8070,"300g dark chocolate, broken into chunks",
8070,"100g butter, diced",
8070,140g golden syrup,
8070,1 tsp vanilla extract,
8070,"200g biscuit, roughly chopped",
8070,100g sultana,
8070,85g Rice Krispies,
8070,100-140g mini eggs (optional),
8070,"50g white chocolate, melted",
8071,"50g butter, plus extra for greasing",
8071,"25g parmesan (or vegetarian alternative), finely grated",
8071,300ml full-fat milk,
8071,2 bay leaves,
8071,5 tbsp plain flour,
8071,½ tsp English mustard powder,
8071,pinch of cayenne pepper,
8071,"140g gruyère (or vegetarian alternative), grated",
8071,"3 eggs, separated",
8071,"8 slices goat's cheese (see 'Try', below)",
8071,150ml double cream,
8071,"salad leaves, to serve (see 'Try', below)",
8072,50g good-quality dark chocolate (use at least 70% cocoa solids),
8072,25g butter,
8072,125ml double cream,
8072,1 tbsp caster sugar,
8072,1 tbsp Disaronno liqueur (optional),
8073,100g sultana,
8073,"3 tbsp Disaronno liqueur, plus extra to serve (optional)",
8073,"50g butter, plus extra for greasing",
8073,"6 digestive biscuits, crushed to crumbs",
8073,"8 amaretti biscuits, crushed to crumbs",
8073,2 x 300g packs full-fat cream cheese (we used Philadelphia),
8073,3 eggs,
8073,170g pot soured cream,
8073,3 tbsp self-raising flour,
8073,1 tsp vanilla extract,
8073,175g golden caster sugar,
8073,"icing sugar, to serve",
8073,"roughly broken amaretti biscuits, to serve",
8074,"1 red onion, very thinly sliced",
8074,"100g radish, quartered",
8074,1 tbsp toasted poppy seed,
8074,zest and juice 1 lemon,
8074,1 tbsp olive oil,
8074,1 tsp golden caster sugar,
8074,"1 cucumber, halved lengthways, seeds scooped out, then sliced",
8074,"250g pack cooked beetroot, chunkily diced",
8074,"2 large carrots, coarsely grated",
8074,juice ½ orange,
8074,½ tsp ground cumin,
8074,"340g can sweetcorn, drained well",
8074,"1 red pepper, deseeded and diced",
8074,squeeze lime juice,
8074,"2 quite ripe avocados, halved, peeled, stoned and diced",
8074,squeeze lime juice,
8075,1½ kg meaty pork ribs,
8075,1 bottle barbecue sauce (350g approx),
8075,2 pork stock cubes,
8075,2 bay leaves,
8075,1 tsp coriander seed,
8075,1 tsp mustard seed,
8075,1 tsp peppercorn,
8076,280g golden caster sugar,
8076,"175g butter, softened",
8076,3 large eggs,
8076,280g self-raising flour,
8076,75g cocoa powder,
8076,150ml buttermilk,
8076,1 tsp white wine vinegar,
8076,85g full-fat cream cheese,
8076,"75g puréed raspberry, sieved to remove seeds",
8076,¼ tsp red food gel,
8076,"150g punnet raspberry, optional",
8076,200g icing sugar,
8076,"50g butter, softened",
8076,140g cream cheese,
8077,100ml (¼ tall glass) cherry juice (we used Cherrygood),
8077,200ml (½ tall glass) unsweetened soya milk,
8077,1 cherry soya yogurt,
8077,3 tbsp or 50g firm silken tofu,
8077,75g (1 empty yogurt pot) frozen cherry,
8077,2 tbsp porridge oat,
8078,"800g potato, unpeeled",
8078,1 tbsp red wine vinegar,
8078,"2 tsp dill, finely chopped",
8078,"1 tbsp baby caper in brine, drained and rinsed",
8078,"1 small red onion, thinly sliced into half moons",
8078,"4 handfuls watercress, picked",
8078,"175g smoked trout (or mackerel) fillets, skin and bones removed, flesh broken into chunks",
8078,2 tbsp wholegrain mustard,
8078,2 tbsp red wine vinegar,
8078,2 tbsp extra-virgin olive oil,
8078,1 tsp caster sugar,
8079,700g strong white flour,
8079,500g strong white flour,
8079,1 tsp fine salt,
8079,1 tbsp honey,
8079,300g sourdough starter,
8080,2 tbsp sunflower or rapeseed oil,
8080,4-5 lamb shanks,
8080,"2 onions, chopped",
8080,"2 rosemary sprigs, leaves finely chopped",
8080,2 thyme sprigs,
8080,300ml white wine,
8080,1½ l good-quality chicken stock,
8080,25g butter,
8080,3 tbsp plain flour,
8080,250g frozen pea,
8080,"5 spring onions, finely chopped",
8080,"small bunch parsley, finely chopped",
8080,"small bunch mint, finely chopped",
8080,"1 egg, beaten",
8080,"400g plain flour, plus a little extra for dusting",
8080,"100g butter, diced",
8080,100g suet,
8081,"225g very soft butter, plus extra for greasing",
8081,225g caster sugar,
8081,225g self-raising flour,
8081,"4 large eggs, beaten",
8081,2 tbsp milk,
8081,"3 tbsp cocoa powder, sifted",
8081,"1 large orange, zest and 1 tbsp orange juice",
8081,a few drops orange food colouring (optional),
8081,"50g orange chocolate (we used Green & Black's Maya Gold), broken into pieces",
8082,1 tbsp olive oil,
8082,"8 chicken thighs, skin on and bone in",
8082,"1 onion, sliced",
8082,"200g streaky bacon, chopped",
8082,"1 carrot, chopped",
8082,"2 large spring greens, shredded",
8082,600ml chicken stock,
8082,300g baby new potato,
8082,2 tbsp crème fraîche,
8082,2 tbsp basil pesto,
8082,"crusty bread, to serve (optional)",
8083,a knob of butter,
8083,"2 leeks, trimmed and sliced",
8083,"8 rashers back bacon, fat removed and chopped",
8083,"6 eggs, beaten",
8083,250g pack ricotta,
8083,100ml single cream,
8083,"small bunch chives, chopped",
8083,"salad and crusty bread, to serve",
8084,3 tbsp garlic butter,
8084,"1 onion, chopped",
8084,"2 x 400g cans plum tomatoes, finely chopped",
8084,1 tbsp balsamic vinegar,
8084,pinch of chilli flakes,
8084,1 fish or vegetable stock cube,
8084,"2 roasted red peppers, from a jar, sliced",
8084,"300g potato, cut into chunks",
8084,2 tbsp finely chopped parsley,
8084,"400g bag mixed seafood, defrosted if frozen",
8084,"250g white fish or salmon, chopped into chunks",
8084,8 thin slices of baguette,
8084,"green beans, to serve (optional)",
8085,4 large skinless chicken breasts,
8085,1 heaped tbsp tandoori masala powder,
8085,"bunch coriander, stalks chopped and leaves separated",
8085,zest and juice 1 lime,
8085,150ml coconut milk,
8085,2 heaped tbsp mango chutney,
8085,"½ cucumber, peeled lengthways into ribbons",
8085,100g bag baby spinach leaves,
8085,"1 small red onion, thinly sliced into rings",
8085,"4 poppadums, broken into chunky pieces",
8086,1 tbsp vegetable oil,
8086,"2 onions, sliced",
8086,"3 red chillies, deseeded and finely sliced",
8086,"thumb-sized piece ginger, roughly chopped",
8086,2 tsp cumin seed,
8086,1 tsp Madras curry powder,
8086,½ tsp turmeric,
8086,"750g new potato, halved",
8086,juice 1 lime,
8086,500ml pot natural yogurt,
8086,"small bunch coriander, stalks and leaves finely chopped",
8086,"200-300ml vegetable stock, or pea stock (to make your own, see step 1)",
8086,300g podded fresh pea (or use frozen),
8086,"lime wedges, to serve",
8086,"2 naan bread, to serve",
8087,2 tsp olive oil,
8087,"8 slim spring onions, left whole, but with both ends trimmed and any outer layers removed",
8087,8 slices pancetta,
8087,100g white crabmeat,
8087,1 large egg,
8087,5 tbsp crème fraîche,
8087,2 tsp Dijon mustard,
8087,zest 1 lemon,
8087,"small handful parsley leaves, chopped",
8087,"small handful mint, leaves picked and chopped",
8087,375g pack puff pastry,
8087,"dressed salad leaves, to serve",
8088,1l vegetable stock,
8088,500g podded fresh broad bean (or use frozen),
8088,225g pearl barley,
8088,2 handfuls mint leaves,
8088,"200g radish, quartered",
8088,"100g whole hazelnut, toasted and roughly chopped",
8088,"140g goat's cheese, crumbled into small chunks",
8088,4 tbsp cold-pressed rapeseed or olive oil,
8088,1 tbsp red wine vinegar,
8088,juice and zest ½ lemon,
8088,1 tbsp finely chopped mint leaves,
8089,6 good-quality pork sausages (we used pork & chilli),
8089,"sunflower oil, for frying",
8089,"1 onion, chopped",
8089,"1 red pepper, chopped",
8089,"2 garlic cloves, crushed",
8089,1 tbsp sweet smoked paprika,
8089,250g easy-cook long grain rice,
8089,400g can chopped tomato with garlic & herbs,
8089,400-500ml chicken stock,
8089,260g pack cooked and peeled king prawn,
8090,250g very lean pork mince,
8090,handful fresh breadcrumbs,
8090,"½ small red onion, finely chopped",
8090,"½ garlic clove, crushed or finely chopped",
8090,finely grated zest ½ lemon (use the juice in the tzatziki),
8090,"1 tbsp oregano leaves, finely chopped",
8090,1 medium egg,
8090,a little olive oil,
8090,100g low-fat Greek yogurt,
8090,"½ tbsp chopped dill, plus extra to serve (optional)",
8090,"8 small radishes, roughly chopped or sliced",
8090,"½ garlic clove, crushed",
8090,juice ½ lemon,
8091,250g passion fruit or lemon curd,
8091,"4 ripe passion fruits, seeds and pulp removed",
8091,3 large eggs,
8091,100g golden caster sugar,
8091,"85g butter, melted",
8091,100ml milk,
8091,140g plain flour,
8091,½ tsp baking powder,
8091,"icing sugar, to dust",
8091,"clotted cream, to serve (optional)",
8092,1kg small salad or new potato,
8092,4 tbsp olive oil,
8092,2 tsp fennel seed,
8092,1 tbsp flaky sea salt,
8093,"2 shallots, finely chopped",
8093,150ml white wine,
8093,1 bay leaf,
8093,2 tsp light soft brown sugar,
8093,2 tbsp English mustard,
8093,1 tbsp wholegrain mustard,
8093,200ml crème fraîche,
8094,"750g new potato, cut into large chunks",
8094,100g baby spinach,
8094,"2 smoked haddock fillets, about 600g",
8094,700ml whole milk,
8094,2 bay leaves,
8094,½ tsp black peppercorns,
8094,1 egg yolk,
8094,2 tbsp vegetable oil,
8094,25g plain flour,
8094,"lemon wedges, to serve",
8094,250ml mayonnaise,
8094,"50g fresh horseradish, grated (or from a jar)",
8094,juice and zest ½ lemon,
8095,"750g new potato (preferably Jersey Royals), halved",
8095,"2 large bunches asparagus, woody ends discarded",
8095,"1 whole garlic bulb, cloves separated",
8095,1 tbsp olive oil,
8095,"1 lemon, halved",
8095,small handful rosemary sprigs,
8095,8 chicken thighs,
8096,25g salted popcorn,
8096,85g stale bread or breadcrumb,
8096,1 tsp smoked paprika,
8096,50g plain flour,
8096,1 large egg,
8096,"2 skinless chicken breasts, cut into long thin strips",
8096,"oil, for frying",
8096,150ml pot soured cream,
8096,zest 1 lime and juice of ½,
8096,"handful coriander, chopped",
8097,"½ small butternut squash (about 350g, peeled and cut into 3cm chunks)",
8097,"1 red onion, quartered",
8097,"1 red pepper, cut into 3cm chunks",
8097,"1 tbsp harissa, or to taste",
8097,"low-fat Greek yogurt, to serve",
8097,½ tbsp olive oil,
8097,"½ onion, thinly sliced",
8097,"1 garlic clove, chopped",
8097,"2cm piece ginger, peeled and finely chopped",
8097,"½ red chilli, deseeded and sliced",
8097,"100g kale, or other greens, chopped",
8097,100g brown basmati rice,
8097,225ml vegetable stock,
8098,"200g butter, cut into cubes, plus extra for greasing",
8098,"140g stoned date, chopped",
8098,410ml can evaporated milk,
8098,100g soft dark brown sugar,
8098,225g plain flour,
8098,3 tbsp malted milk powder (we used Horlicks),
8098,2 tsp ground ginger,
8098,"50g stem ginger, roughly chopped (reserve the syrup)",
8098,2 tsp bicarbonate of soda,
8098,2 large eggs,
8098,"50g stem ginger, chopped",
8098,5 tbsp ginger syrup (from the stem ginger jar),
8098,5 tbsp icing sugar,
8099,500g pack puff pastry,
8099,50g flaked almond,
8099,"3 tbsp icing sugar, for dusting, plus extra to serve",
8099,1 gelatine leaf,
8099,750ml whole milk,
8099,250ml double cream,
8099,"1 vanilla pod, halved lengthways",
8099,100g cornflour,
8099,25g custard powder,
8099,3 egg yolks,
8099,140g caster sugar,
8100,"2 tbsp olive oil, plus extra for brushing",
8100,"3 garlic cloves, crushed",
8100,3 thyme sprigs,
8100,"8 large sage leaves, finely chopped",
8100,4 x 400g cans chopped tomatoes,
8100,3 tbsp red wine vinegar,
8100,3 tsp golden caster or granulated sugar,
8100,"6 large aubergines, sliced lengthways as thinly as you can",
8100,"100g vegetarian parmesan-style cheese, finely grated",
8100,85g white breadcrumb,
8100,50g pine nut,
8100,"2 x 125g balls vegetarian mozzarella cheese, torn into small chunks",
8100,handful basil leaves,
8101,"a little sunflower oil, for greasing",
8101,"700g rhubarb, chopped",
8101,175g golden caster sugar,
8101,6 gelatine leaves,
8101,pink food colouring (optional),
8101,350ml whole milk,
8101,300ml pot double cream,
8101,"1 vanilla pod, split lengthways and seeds scraped out",
8101,5 gelatine leaves,
8101,140g golden caster sugar,
8101,4 large egg yolks,
8101,2 tbsp custard powder,
8102,"1 small jam-filled Swiss roll, sliced",
8102,"450g strawberry, hulled",
8102,"seeds from 1 split vanilla pod (save the pod for the coulis, below)",
8102,2 tbsp icing sugar,
